Kent, Tex.	31°04'N	104°13'W
Kent, Wash.	47°23'N	122°14'W
Kentland	40°46'N	87°27'W
Kenton	40°39'N	83°37'W
Kentucky	37°00'N	84°00'W
Kentucky	38°41'N	85°11'W
Kentucky L.	37°01'N	88°16'W
Kentwood	30°56'N	90°31'W
Keokuk	40°24'N	91°24'W
Kerman	36°43'N	120°04'W
Kermit	31°52'N	103°06'W
Kern	35°16'N	119°18'W
Kernville	35°45'N	118°26'W
Karrville	30°03'N	99°08'W
Ketchikan	55°21'N	131°39'W
Ketchum	43°41'N	114°22'W
Kettering	39°41'N	84°10'W
Kettle Falls	48°37'N	118°03'W
Kettleman City	36°01'N	119°58'W
Keuka L.	42°30'N	77°09'W
Kewanee	41°14'N	89°56'W
Kewaunee	44°27'N	87°31'W
Keweenaw B.	47°00'N	88°15'W
Keweenaw Pen.	47°30'N	88°00'W
Keweenaw Pt.	47°25'N	87°43'W
Key Largo	25°05'N	800°27'W
Key West	24°33'N	81°48'W
Keyser	39°26'N	78°59'W
Kihei	20°47'N	156°28'W
Kilauea Crater	19°25'N	155°17'W
Kilgore	32°23'N	94°53'W
Killdeer	47°26'N	102°48'W
Killeen	31°07'N	97°44'W
Kim	37°15'N	103°21'W
Kimball, Nebr.	41°14'N	103°40'W
Kimball, S. Dak.	43°45'N	98°57'W
Kimberley	42°32'N	114°22'W
Kinde	43°56'N	83°00'W
King City	36°13'N	121°08'W
King of Prussia	40°05'N	75°23'W
Kingfisher	35°52'N	97°56'W
Kingman, Ariz.	35°12'N	114°04'W
Kingman, Kans.	37°39'N	98°07'W
Kings	36°03'N	119°50'W
Kings Canyon Nat. Park	36°50'N	118°40'W
Kings Mountain	35°15'N	81°20'W
Kings Park	40°53'N	73°16'W
King's Peak	40°46'N	110°27'W
Kingsburg	36°31'N	119°33'W
Kingsford	45°48'N	88°04'W
Kingsland	30°48'N	81°41'W
Kingsley	42°35'N	95°58'W
Kingsport	36°33'N	82°33'W
Kingston, N.H.	42°56'N	71°03'W
Kingston, N.Y.	41°56'N	73°59'W
Kingston, Pa.	41°16'N	75°54'W
Kingston, R.I.	41°29'N	71°30'W
Kingston Pk.	35°45'N	115°54'W
Kingstree	33°40'N	79°50'W
Kingsville	27°31'N	97°52'W
Kingwood	29°54'N	95°18'W
Kinsley	37°55'N	99°25'W
Kinsman	41°26'N	80°35'W
Kinston	35°16'N	77°35'W
Kinzua	41°52'N	78°58'W
Kinzua Dam	41°53'N	79°00'W
Kiowa, Kans.	37°01'N	98°29'W
Kiowa, Okla.	34°43'N	95°54'W
Kirksville	40°12'N	92°35'W
Kirtland	36°44'N	108°21'W
Kissimmee	28°18'N	81°24'W
Kissimmee	27°09'N	80°52'W
Kit Carson	38°46'N	102°48'W
Kittanning	40°49'N	79°31'W
Kittatinny Mts.	41°00'N	75°00'W
Kittery	43°05'N	70°45'W
Klamath	41°33'N	124°05'W
Klamath Falls	42°13'N	121°46'W
Klamath Mts.	41°20'N	123°00'W
Klickitat	45°49'N	121°09'W
Klickitat	45°42'N	121°17'W
Klukwan	59°24'N	135°54'W
Knights Ferry	37°50'N	120°40'W
Knights Landing	38°48'N	121°43'W
Knox	41°18'N	86°37'W
Knoxville, Iowa	41°19'N	93°06'W
Knoxville, Pa.	41°57'N	77°27'W
Knoxville, Tenn.	35°58'N	83°55'W
Kodiak	57°47'N	152°24'W
Kodiak I.	57°30'N	152°45'W
Kokomo	40°29'N	86°08'W
Kooskia	46°09'N	115°59'W
Kootenay	49°19'N	117°39'W
Kosciusko	33°04'N	89°35'W
Kotzebue	66°53'N	162°39'W
Kountze	30°22'N	94°19'W
Kremmling	40°04'N	106°24'W
Kuiu I.	57°45'N	134°10'W
Kupreanof I.	56°50'N	133°30'W
Kuskokwim B.	59°45'N	162°25'W
Kyburz	38°47'N	120°18'W
La Barge	42°16'N	110°12'W
La Belle	26°46'N	81°26'W
La Crescent	43°50'N	91°18'W
La Crosse, Kans.	38°32'N	99°18'W
La Crosse, Wis.	43°48'N	91°15'W
La Fayette	34°42'N	85°17'W
La Follette	36°23'N	84°07'W
La Grande	45°20'N	118°05'W
La Grange, Calif.	37°42'N	120°27'W
La Grange, Ga.	33°02'N	85°02'W
La Grange, Ky.	38°25'N	85°23'W
La Grange Tex.	29°54'N	96°52'W
La Junta	37°59'N	103°33'W
La Mesa	32°46'N	117°03'W
La Moure	46°21'N	98°18'W
La Pine	43°40'N	121°30'W
La Porte, Ind.	41°36'N	86°43'W
La Porte, Tex.	29°39'N	95°01'W
La Push	47°55'N	124°38'W
La Salle	41°20'N	89°06'W
La Selva Beach	36°56'N	121°51'W
Lacey	47°07'N	122°49'W
Lackawanna	42°50'N	78°50'W
Lackawaxen	41°29'N	74°59'W
Lacona	43°39'N	76°10'W
Laconia	43°32'N	71°28'W
Ladysmith	45°28'N	91°12'W
Lafayette, Colo.	39°58'N	105°12'W
Lafayette, Ind.	40°25'N	86°54'W
Lafayettem, La.	30°14'N	92°01'W
Lafayette, Tenn.	36°31'N	86°02'W
Laguna	35°02'N	10°25'W
Laguna Beach	33°33'N	117°47'W
Lake Alpine	38°29'N	120°00'W
Lake Andes	43°09'N	98°32'W
Lake Arthur	30°05'N	92°41'W
Lake Charles	30°14'N	93°13'W
Lake City, Colo.	38°02'N	107°19'W
Lake City, Fla.	30°11'N	82°38'W
Lake City, Mich.	44°20'N	85°13'W
Lake City, Minn.	44°27'N	92°16'W
Lake City, Pa.	42°01'N	80°21'W
Lake City, S. C.	33°52'N	79°45'W
Lake Elsinore	33°38'N	117°20'W
Lake George	43°26'N	73°43'W
Lake Havasu City	34°27'N	114°22'W
Lake Hughes	34°41'N	118°26'W
Lake Isabella	35°38'N	118°28'W
Lake Jackson	29°03'N	95°27'W
Lake Junction	44°35'N	110°28'W
Lake Mead Nat. Recr. Area	36°15'N	114°30'W
Lake Mills	43°25'N	93°32'W
Lake Placid	44°17'N	73°59'W
Lake Pleasant	43°28'N	74°25'W
Lake Providence	32°48'N	91°10'W
Lake Village	33°20'N	91°17'W
Lake Wales	27°54'N	81°35'W
Lake Worth	26°37'N	80°03'W
Lakehurst	40°01'N	74°19'W
Lakeland	28°03'N	81°57'W
Lakeport, Calif.	39°03'N	122°55'W
Lakeport, Mich.	43°07'N	82°30'W
Lakeside, Ariz.	34°09'N	109°58'W
Lakeside, Calif.	32°52'N	116°55'W
Lakeside, Nebr.	42°03'N	102°26'W
Lakeside, Ohio	41°32'N	82°46'W
Lakevie'W	42°11'N	120°21'W
Lakeville	44°39'N	93°14'W
Lakewood, Colo.	39°44'N	105°05'W
Lakewood, N.J.	40°06'N	74°13'W
Lakewood, N.Y.	42°06'N	79°19'W
Lakewood, Ohio	41°29'N	81°48'W
Lakewood, Wash.	47°11'N	122°32'W
Lakin	37°57'N	101°15'W
Lakota	48°02'N	98°21'W
Lamar, Colo.	38°05'N	102°37'W
Lamar, Mo.	37°30'N	94°16'W
Lame Deer	45°37'N	106°40'W
Lamesa	32°44'N	101°58'W
Lamoille	44°38'N	73°13'W
Lamont, Calif.	35°15'N	118°55'W
Lamont, Wyo.	42°13'N	107°29'W
Lampasas	31°04'N	98°11'W
Lamy	35°29'N	105°53'W
Lancaster, Calif.	34°42'N	118°08'W
Lancaster, Ky.	37°37'N	84°35'W
Lancaster, N.H.	44°29'N	71°34'W
Lancaster, N.Y.	42°54'N	78°40'W
Lancaster, Ohio.	39°43'N	82°36'W
Lancaster, Pa.	40°02'N	76°19'W
Lancaster, S.C.	34°43'N	80°46'W
Lancaster, Wis.	42°51'N	90°43'W
Lander	42°50'N	108°44'W
Landisburg	40°21'N	77°19'E
Lanesboro	41°57'N	75°34'W
Lanett	32°52'N	85°12'W
Langdon	48°45'N	98°22'W
Langtry	29°49'N	101°34'W
Lansdale	40°14'N	75°17'W
L'Anse	46°45'N	88°27'W
Lansford	40°50'N	75°53'W
Lansing	42°44'N	84°33'W
Laona	45°34'N	88°40'W
Lapeer	43°03'N	83°19'W
Laporte	41°25'N	76°30'W
Laramie	41°19'N	105°35'W
Laramie	42°13'N	104°33'W
Laramie Mts.	42°00'N	105°30'W
Laredo	27°30'N	99°30'W
Largo	27°55'N	82°47'W
Larimore	47°54'N	97°38'W
Larned	38°11'N	99°06'W
Larose	29°34'N	90°23'W
Las Animas	38°04'N	103°13'W
Las Cruces	32°19'N	106°47'W
Las Vegas, N. Mex.	35°36'N	105°13'W
Las Vegas, Nev.	36°10'N	115°09'W
Lassen Pk.	40°29'N	121°31'W
Lassen Volcanic Nat. Pak	40°30'N	121°20'W
Lastchance Cr.	40°02'N	121°15'W
Lathrop Wells	36°39'N	116°24'W
Laton	36°26'N	119°41'W
Latrobe	40°19'N	79°23'W
Laughlin	35°08'N	114°35'W
Laurel, Miss.	31°41'N	89°08'W
Laurel, Mont.	45°40'N	108°46'W
Laurens	34°30'N	82°01'W
Laurinburg	34°47'N	79°28'W
Laurium	47°14'N	88°27'W
Lawrence, Kans.	38°58'N	95°14'W
Lawrence, Mass.	42°43'N	71°10'W
Lawrenceburg, Ind.	39°06'N	84°52'W
Lawrenceburg, Tenn.	35°14'N	87°20'W
Lawrenceville, Ga.	33°57'N	83°59'W
Lawrenceville, Pa.	41°59'N	77°08'W
Laws	37°24'N	118°20'W
Lawton	34°37'N	98°25'W
Layton	41°04'N	111°58'W
Laytonville	39°41'N	123°29'W
Le Mars	42°47'N	96°10'W
Le Sueur	44°28'N	93°55'W
Lead	44°21'N	103°46'W
Leadvile	39°15'N	106°18'W
Leaf	30°59'N	88°44'W
Leamington	39°32'N	112°17'W
Leavenworth, Kans.	39°19'N	94°55'W
Leavenworth, Wash.	47°36'N	120°40'W
Lebam	46°34'N	123°33'W
Lebanon, Ind.	40°03'N	86°28'W
Lebanon, Kans.	39°49'N	98°33'W
Lebanon, Ky.	37°34'N	85°15'W
Lebanon, Mo.	37°41'N	92°40'W
Lebanon, N.H.	43°39'N	72°15'W
Lebanon, Oreg.	44°32'N	122°55'W
Lebanon, Pa.	40°20'N	76°26'W
Lebanon, Tenn	36°12'N	86°18'W
Lebec	34°50'N	118°52'W
Lecontes Mills	41°05'N	78°17'W
Lee	42°19'N	73°15'W
Lee Vining	37°58'N	119°07'W
Leech L.	47°10'N	94°24'W
Leechburg	40°37'N	79°36'W
Leeds	33°33'N	86°33'W
Leeper	41°22'N	79°18'W
Leesburg	28°49'N	81°53'W
Leesville	31°09'N	93°16'W
Leetonia	40°53'N	80°45'W
Lehigh Acres	34°09'N	77°35'E
Lehighton	26°36'N	81°39'W
Leland, Mich.	45°01'N	85°45'W
Leland, Miss.	33°24'N	90°54'W
Lemhi Ra.	44°30'N	113°30'W
Lemmon	45°57'N	102°10'W
Lemon Grove	32°45'N	117°02'W
Lemoore	36°18'N	119°46'W
Lennox	43°21'N	96°53'W
Lenoir	35°55'N	81°32'W
Lenoir City	35°48'N	84°16'W
Lenox	42°22'N	73°17'W
Lenwood	34°53'N	117°07'W
Leola	45°43'N	98°56'W
Leominster	42°32'N	71°46'W
Leon	40°44'N	93°45'W
Leon	31°14'N	97°28'W
Leonardtown	38°17'N	76°38'W
Leoti	38°29'N	101°21'W
Lester	47°12'N	121°29'W
Leucadia	33°04'N	117°18'W
Levelland	33°35'N	102°23'W
Levittown, N.Y.	40°44'N	73°31'W
Levittown, Pa.	40°09'N	74°51'W
Lewes	38°46'N	75°09'W
Lewis	45°51'N	122°48'W
Lewis Range	48°05'N	113°05'W
Lewis Run	41°52'N	78°40'W
Lewisburg, Pa.	40°58'N	76°54'W
Lewisburg, Tenn.	35°27'N	86°48'W
Lewisburg, W. Va.	37°48'N	80°27'W
Lewiston, Idaho	46°25'N	117°01'W
Lewiston, Maine	44°6'N	70°13'W
Lewiston, N.Y.	43°11'N	79°3'W
Lewistonw, Mont.	47°4'N	109°26'W
Lewistown, Pa.	40°36'N	77°34'W
Lexington, III.	40°39'N	88°47'W
Lexington, Ky.	38°3'N	84°30'W
Lexington, Mo.	39°11'N	93°52'W
Lexington, N.C.	35°49'N	80°15'W
Lexington, N.Y.	42°15'N	74°22'W
Lexington, Nebr.	40°47'N	99°45'W
Lexington, Ohio	40°41'N	82°35'W
Lexington, Tenn.	35°39'N	88°24'W
Lexington, Va.	37°47'N	79°27'W
Lexington, Park	38°16 'N	76°27'W
Libby, U.s.A	48°23'N	115°33'W
Liberal,U.s.A	37°03'N	100°55'W
Liberty,Mo.	39°15'N	94°25'W
Liberty,N.Y.	41°48'N	74°45'W
Liberty, Pa.	41°34'N	77°06'W
Liberty,Tex.	30°03'N	94°48'W
Ligonier	40°15'N	79°14'W
Lihue	21°59'N	159°23'W
Lima, Mont	44°38'N	112°36'W
Lima, Ohio	40°44'N	84°06'W
Limerick	43°41'N	70°48'W
Limestone	43°41'N	70°48'W
Limon	39°16'N	103°41'W
Lincoin,Calif	38°54'N	121°17'W
Lincoin, Ill.	40°09'N	89°22'W
Lincoin, Kans	39°03'N	98°09'W
Lincoin, Maine	45°22'N	68°30'W
Lincoin, N.H.	44°0°'N	71°40'W
Lincoin, N.Mex.	33°30'N	105°23'W
Lincoin, Nebr.	40°49'N	96°41'W
Lincoin City	44°57'N	124°01'W
Lincointon	53°26'N	0°13'W
Lind,	46°58'N	118°37'W
Linda	39°08'N	121°34'W
Linden, Ala.	32°18'N	87°48'W
Linden, Calif	38°01'N	121°05'W
Linden, Tex.	33°01'N	94°22'W
Lindenhurst	40°41'N	73°23'W
Lindsay, Calif.	36°12'N	119°05'W
Lindsay, Okla	34°50'N	97°38'W
Lindsborg	38°35'N	97°40'W
Linesville	41°39'N	80°26'W
Lingle	42°08'N	104°21'W
Linton, Ind.	39°02'N	87°10'W
Linton, N.Dak.	46°16'N	100°14'W
Lipscomb	36°14'N	100°16'W
Lisbon, N.Dak.	46°27'N	97°41'W
Lisbon, N.H.	44°13'N	71°55'W
Lisbon, Ohio	40°46'N	80°46'W
Lisbon Falls	44°0'N	70°04'W
Litchfield, Calif.	40°24'N	120°23'W
Litchfield, Conn.	41°45'N	7°.11'W
Litchfield, Ill.	39°11'N	89°39'W
Litchfield, Minn	45°08'N	94°32'W
Litiz	40°09'N	76°18'W
Little Belt Mts.	46°40'N	110°45'W
Little Blue	39°42'N	96°41'W
Little Colorado	36°12'N	111°48'W
Little Falls, Minn.	45°59'N	94°22'W
Little Falls, N.Y.	43°0'N	74°51'W
Little Fork	48°31'N	93°35'W
Little Humboldt	41°01'N	117°43'W
Little Lake	35°56'N	117°55'W
Little Missouri	47°36'N	102°25'W
Little Red	35°11'N	91°27'W
Little Rock	34°45'N	92°17'W
Little Sable Pt.	43°38'N	86°33'W
Little Siloux	41°48'N	96°04'W
Little Snake	40°27'N	108°26'W
Little Valley	42°15'N	78°48'W
Little Wabash	37°55'N	88°05'W
Little White	43°40'N	100°40'W
Littlefield	33°55'N	102°20'W
Littleton	44°18'N	71°46'W
Live Oak,Calif.	39°17'N	121°40'W
Live Oak,Fla.	30°18'N	82°59'W
Livermore	37°41'N	121°47'W
Livermore Mt.	44°29'N	70°11'W
Livermore Falls	44°05'N	64°41'W
Liverpool	43°06'N	76°13'W
Livingston, Ala.	32°35'N	88°11'W
Livngston, Calif.	37°23'N	120°43'W
Livingston Mont.	45°40'N	110°34'W
Livingston, S.C.	33°32'N	85°53'W
Livingston, Tenn	36°23'N	85°19'W
Livingston, L.	30°43'N	94°56'W
Livingston Manor	41°54'N	74°50'W
Livonia Mich.	42°23'N	83°23'W
Livonia N.Y.	42°49'N	77°40'W
Llano	30°45'N	98°41'W
Llano Estacado	33°30'N	103°0'W
Loa	38°24'N	111°39'W
Lock Haven	41°08'N	77°28'W
Lockeford	38°10'N	121°09'W
Lockhart	29°53'N	97°40'W
Lockney	34°07'N	101°27'W
Lockport	43°10'N	78°42'W
Lodge Grass	45°19'N	107°22'W
Lodgepole Cr.	41°20'N	104°30'W
Lodi, Calif.	38°08'N	121°16'W
Lodi, Ohio	41°02'N	82°0'W
Logan, Iowa	41°39'N	95°47'W
Logan, Ohio	39°32'N	82°25'W
Logan Utah,	41°44'N	111°50'W
Logan, W.Va.	37°51'N	81°59'W
Logandale	36°36'N	114°29'W
Logansport, Ind.	40°45'N	86°22'W
Logansport, La.	31°58'N	94°0'W
Lola, Mt	39°26'N	120°22'W
Lolo	46°45'N	114°05'W
Loma	47°56'N	110°30'W
Loma Linda	34°03'N	117°16'W
Lompoc	34°38'N	120°28'W
London, Ky.	37°08'N	84°05'W
London, Ohio	39°53'N	83°27'W
Lone Pine	36°36'N	118°04'W
Long B.	33°35'N	78°45'W
Long Beach Calif	33°47'N	118°11'W
Long Beach N.Y.	40°35'N	73°39'W
Long Beach Wash.	46°21'N	124°03'W
Long Branch	40°18'N	74°0'W
Long Creek	44°43'N	119°06'W
Long Island Sd.	41°10'N	73°0'W
Long Lake	43°58'N	74°25'W
Long Prairie	46°20'N	94°6'W
Longboat Key	27°23'N	82°39'W
Longmedo'W	42°03'N	72°34'W
Longmont	70°10'N	105°06'W
Longview, Tex.	32°30'N	94°44'W
Longview, Wash.	46°08'N	122°57'W
Lonoke	34°47'N	91°54'W
Lookout C.	34°35'N	76°32'W
Lopez	41°27'N	76°20'W
Lorain	41°28'N	82°11'W
Lordsburg	32°21'N	108°43'W
Los Alamos, Calif	64°44'N	120°17'W
Los Alamos, N.Mex.	35°53'N	106°19'W
Los Altos	37°23'N	122°07'W
Los Angeles	34°04'N	118°15'W
Los Angeles Aqueduct	35°22'N	118°05'W
Los Banos	37°04'N	120°51'W
Los Gatos	37°14'N	121°59'W
Los Lunas	34°48'N	106°44'W
Los Olivos	34°40'N	120°07'W
Loudonville	40°38'N	82°14'W
Louisa	38°07'N	82°36'W
Louisiana	39°27'N	91°03'W
Louisiana	30°50'N	92°0'W
Louisville Ky.	38°15'N	85°46'W
Louisville Miss.	33°07'N	89°03'W
Lousville, Ohio	40°50'N	81°16'W
Loup City	41°17'N	98°58'W
Loveland	40°24'N	105°05'W
Lovell	44°50'N	108°24'W
Lovelock	40°11'N	118°28'W
Loving	32°17'N	104°06'W
Lovington	32°57'N	103°21'W
Lowell	42°38'N	71°19'W
Lowellville	41°02'N	80°32'W
Lower Alkali L.	41°16'N	120°02'W
Lower Lake	38°55'N	122°37'W
Lower Red L.	47°58'N	95°0'W
Lowville	43°47'N	75°29'W
Loyalton	39°41'N	120°14'W
Lubbock	33°35'N	101°51'W
Lucedale	30°56'N	88°35'W
Lucerne	39°06'N	122°48'W
Lucerne Valley	34°27'N	116°57'W
Lucia	36°02'N	121°33'W
Ludington	43°57'N	86°27'W
Ludlow, Calif.	34°43'N	116°10'W
Ludlow Pa	41°43'N	78°56'W
Ludlow Vt.	43°24'N	72°42'W
Lufkin	31°21'N	94°44'W
Luling	29°41'N	97°39'W
Lumberton	34°37'N	79°0'W
Luning	38°30'N	118°11'W
Luray	38°40'N	78°28'W
Lusk	42°46'N	104°27'W
Luverne, Ala.	31°43'N	86°16'W
Luverne, Minn.	43°39'N	96°13'W
Lykens	40°34'N	76°42'W
Lyman	41°20'N	110°18'W
Lynchburg	37°25'N	79°09'W
Lynden	48°57'N	122°27'W
Lyndonville, N.Y.	43°20'N	78°23'W
Lynn	42°28'N	70°57'W
Lynwood	47°49'N	122°19'W
Lyons, Ga	32°12'N	82°19'W
Lyons Kans.	38°21'N	98°12'W
Lyons N.Y.	43°05'N	77°0'W
Lyons Fails	43°37'N	75°22'W
McAlester	34°56'N	98°46'W
McAllen	26°12'N	98°14'W
McCall	44°55'N	116°06'W
McCaMMon	31°08'N	102°14'W
McClearly	47°03'N	123°16'W
Macclenny	30°17'N	82°07'W
McCloud	41°15'N	122°08'W
McClure.	40°42'N	77°19'W
McClure, L.	37°35'N	120°16'W
McClure L.	75°0'N	119°0'W
McClusky	47°29'N	100°27'W
McCoMb	31°15'N	90°27'W
McConaughy, L.	41°14'N	101°40'W
McCook	40°12'N	100°38'W
McCullough Mt.	35°35'N	115°13'W
McDerMit	41°59'N	117°43'W
McDonald	40°22'N	80°14'W
Macedonia	41°19'N	81°31'W
McFarland	35°41'N	119°14'W
McGehee	33°38'N	91°24'W
McGill	39°23'N	114°47'W
McGra'W	42°36'N	76°08'W
McGregor	43°01'N	91°11'W
Machias, Maine	44°43'N	67°28'W
Machias, N.Y.	42°25'N	78°03'W
Mcintosh	45°55'N	101°21'W
MacKay	43°55'N	113°37'W
McKeesport	40°21'N	79°52'W
McKenna	46°56'N	122°33'W
McKenzie	36°08'N	88°31'W
Mackinaw City	45°47'N	84°44'W
McKinley Mt.	63°04'N	151°0'W
McKinney	33°12'N	96°37'W
McKittrick	35°18'N	119°37'W
McLaughlin	45°49'N	100°49'W
Maclean	35°14'N	100°36'W
Mcleansboro	38°06'N	88°32'W
McLoughin Mt.	42°27'N	122°19'W
McMechen	39°57'N	80°44'W
McMinnville, Oreg.	45°13'N	123°12'W
McMinnville Tenn.	35°41'N	85°46'W
MacoMb	40°27'N	90°40'W
Macon, Ga.	32°51'N	83°38'W
Macon Miss.	33°07'N	88°34'W
McPherson Pk.	34°53'N	119°53'W
Madera, Calif.	36°57'N	120°03'W
Madera Pa.	40°49'N	78°26'W
Madill	34°06'N	96°46'W
Madison, Calif.	30°28'N	83°25'W
Madison, Ind.	38°44'N	85°23'W
Madison Nebr	41°50'N	97°27'W
Madison Ohio	41°46'N	81°0°'W
Madison S. Dak.	44°0'N	97°07'W
Madison Wis.	43°04'N	89°24'W
Madison	45°56'N	111°31'W
Madison Heights	37°25'N	79°08'W
Madisonville Ky.	37°20'N	87°30'W
Madras	44°38'N	121°08'W
Madre, Laguna	27°0'N	97°30'W
Madrid	44°45'N	75°08'W
Magdalena	34°07'N	107°15'W
Magee	31°51'N	89°44'W
Magnolia Ark.	33°16'N	93°14'W
Mangnolia Miss	31°09'N	90°28'W
Mahaffey	40°53'N	78°44'W
Mahanoy City	40°49'N	76°09'W
MahnoMen	47°19'N	95°58'W
Mahopac	41°22'N	73°.45'W
Maine	45°20'N	69°0'W
Malad City	42°12'N	112°15'W
Malden Mass.	42°26'N	71°04'W
Malden Mo.	36°34'N	89°57'W
Malheur	44°04'N	116°59'W
Malheur	43°20'N	118°48'W
Malibu	34°02'N	118°41'W
Malone	44°51'N	74°18'W
Malta Idaho	42°18'N	113°22'W
Malta Mont.	48°21'N	107°52'W
Malvern	34°22'N	92°49'W
Mammoth	32°43'N	110°39'W
Mammoth Cave Nat. Park	37°08'N	86°13'W
Manasquan	40°08'N	74°03'W
Manassa	37°11'N	105°56'W
Manchester Calif.	38°58'N	123°41'W
Manchester, conn.	41°47'N	72°31'W
Manchester Ga.	32°51'N	84°37'W
Manchester Iowa	42°29'N	91°27'W
Manchester Ky.	37°09'N	83°46'W
Manchester N.H.	42°59'N	71°28'W
Manchester N.Y.	42°56'N	77°16'W
Manchester Pa.	40°04'N	76°43'W
Manchester Tenn.	35°29'N	86°05'W
Manchester Vt.	43°10'N	73°05'W
Mandan	46°50'N	100°54'W
ManguM	34°53'N	99°30'W
Manhattan	39°11'N	96°35'W
Manila	40°59'N	409°43'W
Manistee	44°15'N	86°19'W
Manistee	44°15'N	86°21'W
Manistique	45°57'N	86°15'W
Manitou Is.	45°08'N	86°0'W
Manitou Springs	38°52'N	104°55'W
Manitowoc	44°05'N	84°40'W
Mankato Kans	39°47'N	98°13'W
Mankato Minn.	44°10'N	94°0'W
Manning Oreg.	45°45'N	123°13'W
Manning S.C.	33°42'N	80°13'W
Mansfield La.	32°02'N	93°43'W
Mansfield Mass	42°02'N	71°13'W
Mansfield Ohio	40°45'N	82°31'W
Mansfield Pa.	41°48'N	77°05'W
Mansfield Mt.	44°33'N	72°49'W
Manteca	37°48'N	121°13'W
Manteo	35°55'N	75°40'W
Manti	39°16'N	111°38'W
Manton	44°25'N	85°24'W
Many	31°34'N	93°29'W
Maple Valley	47°25'N	123°52'W
Mapleton	44°02'N	123°52'W
Maquoketa	42°04'N	90°40'W
Marana	32°27'N	111°13'W
Marathon, N.Y.	42°27'N	76°02'W
Marathon Tex	30°12'N	103°15'W
Marbie Falls	30°35'N	98°16'W
Marblehead	42°30'N	70°51'W
Marco	25°58'N	81°44'W
Marcy Mt.	44°07'N	73°56'W
Marengo	41°48'N	92°04'W
Marfa	30°19M	104°01'W
Marianna Ark	64°46'N	90°46'W
Marianna Fla.	60°46'N	85°14'W
Marias	47°56'N	110°30'W
Maricopa, Ariz	33°04'N	112°03'W
Maricopa, Calif.	35°04'N	119°24'W
Marienville	41°28'N	79°08'W
Marietta Ga.	33°57'N	84°33'W
Marietta Ohio	39°25'N	81°27'W
Marina	36°41'N	121°48'W
Marine City	42°43'N	82°30'W
Marinette	45°06'N	87°38'W
Marion Ala.	32°38'N	87°19'W
Marion Ill,	37°44'N	88°56'W
Marion Ind.	40°32'N	85°40'W
Marion Iowa	42°02'N	91°36'W
Marion Kans	38°21'N	97°01'W
Marion N.C.	35°41'N	82°01'W
Marion Ohio	40°35'N	83°08'W
Marion S.C.	34°11'N	79°24'W
Marion Va.	36°50N'N	81°31'W
Marion L.	33°27'N	80°10'W
Mariposa	37°29'N	119°28'W
Marked Tree	35°32'N	90°25'W
Market Harborough	52°29'N	0°55'W
Market Rasen	52°54'N	02°29'W
Markleeville	38°42'N	119°47'W
Marksville	31°08'N	92°04'W
Marlboro Mass	42°19'N	71°33'W
Marlboro N.Y.	41°36N'N	73°59'W
Marlin	31°18'N	96°54'W
Marlo'W	34°39'N	97°58'W
Marquette	46°33'N	87°24'W
Mars Hill	46°31'N	67°52'W
Marsh I.	29°34'N	91°53'W
Marshall Ark	35°55'N	92°38'W
Marshall Mich.	42°16'N	84°58'W
Marshall Minn	44°25'N	95°45'W
Marshall Mo.	39°07'N	93°12'W
Marshall Tex.	32°33'N	94°23'W
Marshalltown	42°03'N	92°55'W
MarshfieldMo.	37°15'N	92°54'W
Marshfield Vt.	44°20'N	72°20'W
Marshfield Wis.	44°10'N	90°10'W
Mart	31°33'N	96°50'W
Martha's Vineyard	41°25'N	70°38'W
Martin S. Dak.	43°11'N	101°44'W
Martin Tenn.	36°21'N	88°51'W
Martin L.	32°41'N	85°55'W
Martinez Calif.	38°01M	122°08'W
Martinez Ga.	33°31'N	82°04'W
Martinopolis	22°11'S	51°12'W
Martins Ferry	40°06'N	80°44'W
Martinsburg Pa.	40°19'N	78°20'W
Martinsburg W.Va	39°27'N	77°58'W
Martinsville Ind.	39°26'N	86°25'W
Martinsville Va.	36°41'N	79°52'W
Mary Turkmenistan	37°40'N	61°50'E
Maryland	39°0'N	76°30'W
Marysville Calif.	39°09'N	121°35'W
Marysville Kans.	39°51'N	96°39'W
Marysville Mich.	42°54'N	82°29'W
Marysville Ohio.	40°14'N	83°22'W
Marysville Wash.	48°03'N	122°11'W
Maryville Mo.	40°21'N	94°52'W
Maryville Tenn	35°46'N	83°58'W
Mason , Nev.	38°56'N	119°08'W
Mason Tex	30°45'N	99°14'W
Mason City	43°09'N	93°12'W
Massachusetts	42°30'N	72°0'W
Massachusetts B	42°20'N	70°50'W
Massena	44°56'N	74°54'W
Massillon	40°48'N	81°32'W
Mastic	40°47'N	72°54'W
Matagorda B.	28°40'N	96°0'W
Matagorda I.	28°15'N	96°30'W
Mathis	28°06M	97°50'W
Mattituck	40°59'N	72°32'W
Mattoon	39°29'N	88323'W
Maui	20°48'N	156°20'W
Maumee	41°34'N	83°39'W
Maumee	41°42'N	83°28'W
Mauna Kea	19°50'N	155°28'E
Mauna Loa	19°30'N	155°35'W
Maupin	45°11'N	121°05'W
Maurepas L.	30°15'N	90°30'W
Mauston	43°48'N	90°05'W
Max.	47°49'N	101°18'W
Maxwell	39°17'N	122°11'W
Maxwelton	20°43'S	142°41'E
May C.	38°56'N	74°58'W
Maybell	40°31'N	108°05'W
